income,age,credit_score,loan_amount,tenure_months,dependents,monthly_debt
62887.1600233578,31,856.8255390689565,126792.59280523132,21,0,1124.6274235977144
73970.95317129638,58,471.1153649903546,124952.00131729011,47,0,1453.9503589263102
22937.827748774078,47,724.9304465807469,286874.7651624358,279,2,2859.764983012733
25904.596177142266,53,728.1461931700492,158012.17860553708,113,2,873.9357834407613
51224.28734761014,38,580.8755164727877,162439.31621025718,197,0,2072.6146428537018
58248.27725773229,66,694.9146887312579,188771.68900524563,200,1,1450.7531520424718
50844.86868872393,61,555.4475742442887,151400.52225771296,224,4,2550.7446886920948
26388.24970578439,58,515.0109821119905,173376.43283114347,52,1,697.2928204067782
40433.497591912186,56,640.1202170315457,188002.59706485752,55,1,2563.387463471884
29268.519799633516,69,703.7292129132478,218823.1675099054,32,4,3340.0176271214214
45958.04228335198,43,643.4552911567074,104907.55363348284,284,2,1588.6447607938462
54352.66471799404,66,679.2515710641613,152301.80734584702,149,3,2286.0084192456234
26282.62689345042,62,624.3193118732387,248606.9632263805,348,1,1946.9765581429513
74015.79130854669,19,731.0975731023663,254213.0527109574,306,2,3135.951486149387
63697.914915058034,19,632.7032593281509,265718.3196094304,321,4,1237.4656159388692
21763.605269754487,32,448.37734225210204,216816.63027577623,187,3,3566.195333831633
57173.19568430449,54,701.7477274546266,197681.21178780682,93,4,2244.428137243778
49216.82814246413,61,647.0719577456555,197741.78426167122,182,0,2641.0809465431685
39730.45450800566,63,601.8292141309623,226358.21701285464,138,4,1840.574721415598
57059.27407026076,32,640.8332901543595,219909.653988818,228,3,1782.2275979031908
63189.30259085407,38,566.4346047340507,226430.63505578408,94,3,605.8267064334004
46002.12743806309,46,853.516101064213,196897.2819097383,357,0,1887.9045033743469
49709.85858490296,39,725.9409732562488,193552.9170535472,98,2,1728.0773954619638
45381.0877704786,55,761.7492107591829,150077.91358766524,37,1,1198.9661953627005
32040.46047410509,63,669.090547411118,139221.8694523658,184,2,2257.1024366588395
42081.662299147254,55,683.1851019977564,204768.8290241164,320,4,2819.501786691996
76762.26462648479,58,590.7640759355486,217987.20265740305,142,2,1881.0205025209696
78863.38361746748,66,639.3252898356836,126006.77152076256,312,4,2335.6980488122417
28378.191708400358,63,834.8155303277913,143182.49872327692,228,1,2676.651944788911
50325.32171430122,24,744.3048026924334,204664.42351108973,204,2,1696.5811889899865
41348.92291273245,56,620.5657787754138,160137.0995352518,133,2,2484.9760486245145
48389.60940695515,32,729.7636919135641,196680.81300580327,58,0,1314.6662526146497
45038.94171808315,60,467.80021593691583,116174.85249655372,204,3,3179.5549301205947
46064.82845371898,19,509.03454785548377,133552.93611585157,357,1,1897.433589700812
39232.583258443294,20,701.0541836981007,201584.90836488723,16,2,186.20465086352283
44566.65104346288,26,724.2645888953416,341055.8602562904,191,2,1858.8344671479922
44175.23461025108,37,693.6402446696865,189470.98258114402,295,0,1315.2540595131622
50106.53220682741,62,671.6366898474535,256087.50166663286,243,1,2338.072657104446
60841.91894996434,46,715.6147266842032,169712.62267462193,284,0,2907.8745090301336
52048.28645155366,26,619.709932157906,213479.8986792002,242,3,1050.5506538080756
27386.21901835662,69,699.8357298393578,125840.42945556808,184,4,1273.5530707240218
55635.21515894708,69,705.9711045428277,212239.46847217067,178,1,1598.1126015961488
48003.27340767611,30,507.2803919004217,164498.72410634777,275,1,1868.7632403080293
83695.69353645926,69,833.4097472785588,188453.57278571808,286,2,1600.1148505178917
78907.71906169184,24,728.4924598520342,123250.62690916337,229,3,1341.9645707989944
21158.337049447066,50,676.6229988784944,59594.471260736434,39,0,859.6748127532751
54478.92372096625,54,815.0550083060092,210511.2483364811,255,3,884.1253653616293
23689.734256379135,37,535.1701077172685,291822.2297459446,165,3,2119.0822093110896
27998.870723047985,35,651.0524235162833,198281.2024889417,178,3,399.86061261423424
44731.867589518515,32,642.289288003739,121899.7403313739,167,1,2133.0534062863067
44160.60556676031,49,795.8526408079979,172101.41014251547,256,2,1082.273520225101
65278.215852138776,68,578.4257899006706,217396.9470391993,341,1,2988.2641073832174
73538.64378413581,47,668.6333403164014,144292.34040492988,29,1,2338.1560519907675
36134.46464460845,53,474.0241937480332,234973.45953550335,352,3,1875.416741009844
42719.979921519705,35,642.2314785578504,216681.76879152187,197,2,2091.2965722371523
65971.88311238668,24,454.94183277733725,237664.3700883541,178,2,2019.337943676616
55490.63775571158,58,623.4382132125583,94013.72330153553,225,3,2022.3055987832126
43059.70431262503,21,674.1019042445057,152859.9207058264,83,3,871.7845427143673
43621.48180371517,53,550.5832248576753,148810.64062095073,220,2,329.2517655302056
68337.39708432797,46,556.2649298621244,281754.7278706501,166,1,3091.472200225415
38331.20703039599,32,779.0635323354222,223427.1802066229,276,1,1327.8166462938138
70162.79480344552,40,760.8204434709758,215694.1574033654,126,4,2006.4122634195633
38374.82969522863,48,539.1599951278863,220161.47807940797,98,0,2369.584566701404
71059.40942405799,48,424.82487432057763,210125.50045505245,192,2,223.04501646084486
45748.04693579239,33,714.1726563585012,302996.51621331385,23,0,1412.052349853351
36646.084329633995,59,538.9294126877998,328338.45911713503,200,4,2709.938877300172
35048.341020591004,42,601.7801123938264,226517.41790508915,295,1,1366.2497481370542
41228.2596181197,41,793.5834888165839,161787.68667815352,267,3,1753.6522215646994
57990.78927730421,59,638.8648259676502,225470.03087098387,58,1,1847.282189334839
62701.79012260285,32,536.5694738631909,154376.84590293159,125,2,880.2725401736568
58871.00363625126,31,685.7275095813337,257282.2666905849,90,3,554.5550696392331
54075.6187173471,29,760.0553107431082,260209.90665133417,87,1,2129.337094888696
30011.24907031333,51,761.2791735797085,272772.2411228926,181,1,3112.441720873601
56195.24064198609,43,697.6990207577384,265960.2650978195,42,0,1142.439304065832
47646.96773127425,53,575.4450129680697,166655.63132382173,241,0,2718.12881115039
43244.87436500768,53,634.4177999007828,156841.11457380315,178,1,1025.3222002732136
35439.120020446935,59,812.0149677735277,108337.96684325224,65,1,1375.8215570781222
32437.908468606412,65,645.692865634916,212485.17358312078,256,0,2729.6293022412833
54739.25290494862,53,450.42212007164994,226068.80942328833,15,3,2547.517373243075
67238.80836189768,26,744.1747277098606,193154.18075968412,164,3,1719.9001379923686
37668.34185592533,65,668.33268205367,199320.5799526976,227,2,1210.9652967061552
49345.11575340318,30,447.72273506948954,183762.48992649646,358,0,1680.295312631087
38389.00753972756,34,594.0560198459926,188975.2222603792,171,0,2484.9760151156156
78511.2467817181,20,722.067208971872,190971.56754882625,76,2,785.2739401683505
40004.206600352474,68,723.2564408986686,140448.90323405224,25,2,3110.8779536183874
39640.56372854429,37,703.7005496676896,262018.9723822162,344,1,2145.0317619765915
50323.79797133059,24,455.4935931500522,153944.76305404195,315,0,1135.6449462583853
29139.770152281893,24,612.7945623026311,174854.0706832154,241,3,2994.6051882102274
65633.13519029526,65,578.501850634694,155381.9208051131,137,2,2097.5885001407946
44578.48430578246,24,556.2024521804567,178496.7308243347,236,2,2403.380289985483
42171.551565222944,67,582.8354948056873,196491.16346139376,77,2,-323.5472834979623
47222.12100701934,49,532.6527236114584,105361.98038539969,140,1,1189.6503942078552
60532.36601329998,50,810.4620120370323,145223.5015398223,44,2,1949.0724941968717
53615.696707987736,57,591.4779709125092,227636.34604779468,138,0,2382.012139869142
43536.44337505565,29,617.9176908313017,131344.85986907553,99,3,1490.7415771735477
28863.39003298612,38,809.3585946669566,225324.96317453307,224,2,2713.4891828651853
85621.66638723612,35,681.2443633844814,157587.3684478911,70,0,2335.372553316276
36399.86154435155,49,464.80968371987194,186408.20919325761,328,0,439.39680213407655
31538.432301000266,59,712.074332068942,145097.51176013285,294,0,1888.1607611247787
32776.598254214536,47,654.6593788119982,272991.13442719134,197,1,3403.932324628484
43656.94569167991,26,583.3242777551588,164398.2772388909,352,0,1717.3862349729975
43175.803119837525,26,752.4532495745597,147820.951946187,13,1,2155.6444595940598
67125.72180887384,66,782.7078930883473,198224.03313299475,139,4,1616.6538092383196
66426.28234928678,52,631.1680162960066,154646.350986579,207,0,1583.3460704029694
66174.40291992335,22,646.0695127285843,163281.07060640212,351,2,3150.3191732837904
34647.42706842996,22,717.8440638282951,227911.35852967604,172,2,3030.781954440871
66223.72988130491,32,405.3825413732804,220707.9162489779,207,3,1795.7212467933145
27169.2931211996,51,778.00290705616,137839.41123348364,238,3,3209.4838526020585
53924.53952285642,53,728.3346066968875,128422.91577530357,211,0,2012.6645154722337
67684.15950982236,44,758.7773620347452,197326.59784402282,26,4,-45.888998464561155
51891.59663973885,22,638.2672537699814,241306.0940210463,12,1,1869.6554911626897
70713.19967639254,57,628.8128059083441,186727.2319969613,147,3,2676.638965753723
46781.00613127462,39,556.8655620701328,140155.0565338456,256,0,2611.2731514362285
59914.260726638946,47,781.9849506628848,302179.9534013324,281,4,3465.3830234073084
50415.53422601781,29,638.2284782824523,204997.8722589054,57,1,2376.729137696469
18962.48034767772,48,717.3553075054768,129063.59186192628,324,2,1981.4655147754374
49653.95697720802,33,725.0038813143259,117092.51148882155,308,3,1836.7219695477947
54451.35349648079,39,547.2198256763506,41732.732110815065,200,4,858.4385884585256
39182.29721513893,21,738.4398042620727,288313.6640793383,146,2,2736.242489917863
54099.39248199274,22,673.04475759926,281660.8126215739,290,4,2303.3975455085742
41718.18630447416,51,615.7006417960013,229183.17055882423,342,3,2625.8512144062374
43953.86735620828,60,617.7190144220508,204391.2417388745,88,2,2580.560207893553
49609.00393463464,54,696.5934320058661,151767.85438547548,316,3,1054.7480764741188
48106.17026098205,43,885.2239518170322,149798.00282623747,184,2,2043.1567934492587
43174.3569674729,62,469.1075427014573,170271.04553558136,334,1,126.96727883959329
44395.359799787206,37,551.198472266959,205546.02219779915,148,0,1148.8213281024173
24945.285822568167,63,734.132347729362,157078.774100059,355,2,2449.0413261359818
43136.03866289032,52,633.0573235257132,173752.37455462292,102,2,1305.9634881062912
23669.503501816736,49,836.0844478546693,245870.14535574504,183,4,1002.7445347676963
48121.86749998967,37,599.4709370942103,208585.22966106632,24,3,2669.3571160615675
51293.4715707906,64,696.3524302030622,248023.69545159076,112,2,646.0753003061695
63044.63932861187,30,477.1498918513512,172676.06311919226,20,1,2862.682635306658
54278.09377715201,39,715.9532504642946,217915.42485907854,50,4,3076.751382077896
60587.445031230025,57,526.4277993660603,168410.96606998978,295,3,1908.2119067965477
45375.58105522054,50,630.1826638268298,199403.4634401246,162,2,3549.589275492239
46099.0759430656,34,734.7827382722834,287742.53756587213,141,2,947.262845132849
56140.29915766167,40,682.6767510976476,218164.62024438987,310,0,2785.237620271694
51488.82360471338,48,687.5778154478818,170482.40970184776,39,2,2609.6856860022585
28906.42109926053,44,587.0696709599436,176840.0665668613,70,0,1024.5812442208635
53563.21197505867,22,780.1991784567881,197867.82341249278,231,0,1683.439436503729
55433.559918006715,50,708.3349873969175,190548.86668954673,352,1,2611.0497713091404
43320.82000199929,44,719.9588847505001,139268.47573093936,236,3,1700.711630361856
68929.52811789465,41,679.5608385336686,262826.58614222513,71,4,3093.6909078005992
41906.70110101627,60,772.1377458090521,121042.96628062867,35,0,1024.6639683949759
19938.60645052807,59,553.0579420924155,218434.6293304044,177,4,1060.648076717831
55873.22280655447,65,526.7311114738689,286919.265087213,167,0,1920.5568657951935
23590.10523663852,19,591.7238549690989,226866.51258217302,342,4,2075.5475977609512
42151.043506162685,49,604.0367130099162,215183.40193602815,158,2,2247.6476151595166
56927.97282896988,23,741.1164321528702,186214.2228324029,350,0,3176.3242965220606
69893.0997877938,58,718.2676325279257,157015.72559923326,134,4,1172.2309803483295
59503.09468572466,39,571.1559221211583,163061.67191088124,27,1,1173.9306899746684
61532.36411597455,26,685.0974083896843,225567.65303922605,77,1,1354.8225330976318
50708.18283991755,53,576.2291433608358,137158.36126475252,279,4,2872.1557376398596
36779.756461363766,52,751.3217939132825,231004.58185325336,29,1,2680.0587807220195
20173.391924767744,66,578.8598112101068,206643.0139035033,252,4,1648.5521092110841
39496.63901506023,67,682.5837621575256,193345.59473252873,234,0,1587.9106073275545
73782.92180047842,37,617.8727710866808,179118.8056432636,359,2,3085.075404285649
68278.66314626811,58,539.5226273036332,226757.26555424763,43,1,1286.7082778450208
67805.27049929499,61,592.2610065026003,175803.89595599173,180,0,968.051697053922
36278.65777433372,53,655.844218132205,200210.64572190156,217,2,2920.293155359327
39975.50918203368,45,668.2657171087033,108328.70242328137,198,4,2337.059900564122
62924.48718680715,45,644.7944562567549,198900.75609019186,107,2,2062.341935286076
50249.35823768327,56,636.9254009961682,160964.64306856977,353,1,3037.3727373202537
66146.07538877169,41,528.5660598868528,254838.63316800637,306,2,1844.3008548256973
47703.82420116291,58,689.7419781503163,220457.88095589113,141,0,1602.229525213742
54392.67079253155,36,766.4919008098485,347776.1677947416,263,3,1949.0169819895539
46983.45982781396,52,572.0824453349289,163998.0444057315,345,1,1906.5042942852056
38821.69079798636,35,801.4788231598944,182087.16559376905,251,2,931.9909563549431
25620.58871061293,33,770.0761220845717,191799.61759774206,325,0,1668.226965369878
45934.89949019539,24,763.7400021635348,242926.15238297588,226,0,2152.960191414941
27730.01540524857,19,483.2305784985075,197587.12455947846,64,2,407.70157308354237
78177.5918810231,66,548.9097469543321,185282.56572241252,353,3,2692.196168694425
46373.26882578057,34,702.0506275578372,204933.99311047667,149,0,2229.0733272694133
61246.82518757653,55,716.8790151728631,193967.49033476633,272,3,2842.7821825837727
80468.68703158727,62,548.9374840206414,153541.96184292663,278,4,772.2736683986907
45331.57973841202,39,634.1765158321454,244474.82276305725,299,4,1586.379552043159
45224.73698792749,30,540.5099293972228,246883.13003341833,222,0,1473.9849764394733
30682.585522970672,38,639.4957674056905,244916.56802566283,284,1,979.4844285095792
51662.68110012243,67,480.9914852034929,163909.55580107064,169,3,2607.954235709279
47857.81311335817,26,516.454994540481,175324.00689934785,342,2,3062.553456125699
58534.56074383728,19,706.4445903470466,202417.98832996836,358,1,1841.3270258911887
66947.93347107005,64,745.5958760024931,166396.4090280933,265,2,928.78710623147
65161.53540303377,45,618.3101581923125,249789.7386565732,174,0,2194.7648111709777
46234.867439895424,48,556.7270915465945,226537.08526037578,195,2,2042.4119935522012
29383.24405611577,32,637.8789101741388,233215.52473861672,176,1,2008.104277846032
47325.09188437299,18,553.4341388835172,225270.66324209826,157,2,1969.8311689172485
38641.146563118775,48,823.3315413955581,198867.604052123,343,4,2158.6868717210955
46298.4852666726,69,771.0868297324944,255266.62734027638,149,3,1323.6919233182616
31103.943725510595,49,866.2390925018658,274928.2644089253,93,0,2060.4873588421824
74499.71890086256,68,621.932486081836,329995.49461955426,259,0,1645.7255200644977
36957.31110136327,64,525.2002143153396,126576.13566344629,193,2,952.7598463235202
70336.77540310948,62,665.7799833229986,216608.53874190766,305,0,1835.053795066729
31887.763328375746,36,654.8367009856172,111938.45644960625,161,4,2732.7029557547676
43275.228124040936,22,763.6637161948232,151719.57905839552,190,1,356.00345316473704
38649.31911014064,50,690.6913651488804,276292.5066326228,240,1,2451.026592929441
42266.094948951686,61,649.1620928627967,258014.49495709367,177,1,3365.1769607198794
68281.7763116273,38,742.6488934139039,201261.94675642683,330,4,2665.210472459697
51051.64328959541,61,580.5537359594571,130023.03932903348,164,0,2952.030797348165
56553.508936122154,41,561.085165777816,284618.2565818572,13,0,2771.2826518477323
58023.763204561066,53,928.6838805455695,172711.26363118071,85,0,2381.7946786920234
35861.13728121674,38,478.03370986954246,109997.4453757017,252,1,3371.1127941643435
32296.160414462644,48,680.6291313348898,328102.5633771976,319,1,717.0293877368574
37566.947331356794,40,566.38505865505,225046.16393305134,78,3,1957.819588594
45410.89141769449,27,630.5236375296456,136817.30322475583,208,2,1913.8993778309073
50279.787050425955,65,726.4389876179091,154014.5776999268,297,4,2941.5251623897657
55075.920509286516,26,701.0796239675681,165666.28992767615,214,4,1286.4369201466548
63392.26884650829,62,737.7804153797226,150161.84051538614,320,0,1737.8269112187718
34823.75356740105,59,509.27779725261314,148069.92973633073,190,2,1940.827247961234
43042.139236983836,55,718.0969370790114,237354.91815137444,156,2,2635.8599538738813
36367.48851185125,61,401.90971538287454,139025.41628779212,140,1,2085.396799130985
51780.90686366034,48,584.7490425413075,176710.22086930828,189,0,1096.4465570725263
76240.06455667673,68,702.1739935845058,202294.7185110472,271,0,1755.7612824467906
24708.762814828977,22,545.0937419313506,205191.55478798875,310,3,2485.1429597719966
51739.30456251464,58,612.4970421228849,128291.06122847127,306,1,2376.769782821228
66168.80520823404,22,756.2958564898161,218217.44553545205,209,0,2226.3343935623984
24411.879341903634,67,909.3680829638893,159924.47833664043,142,3,2318.016570263663
42889.897451503486,54,609.4386546273269,232285.95416889447,136,0,2111.533727392839
45443.57445623513,60,946.2290893168797,227409.4188669167,77,2,1082.2793179615805
27258.575296935407,41,753.1622101788942,219890.71542946843,164,4,2012.271608800911
78515.567913925,45,557.8766367368003,201941.9128617407,259,0,2391.032970883561
52803.554302007906,33,548.7236844081169,212618.52640769235,345,0,2653.104283383029
43457.09716444922,23,523.9747826381359,162045.6333642144,193,2,1896.6131180898951
31099.656194923213,39,797.7564902864676,267045.1436017739,292,3,2311.561537939637
56411.223770156605,48,692.7957723832255,145975.72981157107,185,3,1396.2655788644397
55704.75179578541,60,597.4110926524406,215153.02395130298,123,4,922.0124493720168
62546.06810883281,63,748.446205905078,263705.4086976487,233,3,866.9986564137012
40908.066846580135,27,659.2066327131075,128490.76633220466,127,1,2156.0676949545004
61632.406198366574,48,510.90004738736803,268651.07634681184,97,2,396.3684854163382
62785.44597662707,26,611.2011392144384,308564.80745010055,86,1,2392.0296114354023
46003.08130842109,58,578.5997901391336,96060.44277148576,338,2,1478.1572732452087
26672.099800485008,69,734.1031418817845,301456.8505598862,299,0,2483.9644826993226
55857.875777042165,27,722.5835903217802,135684.21468519565,75,0,2861.0984481686023
67582.55953079395,45,632.5108474372012,230547.90227069793,213,1,1926.0906090820108
69878.57755620831,44,637.3559522401042,177631.78098181676,282,2,1862.0419999607393
57405.33923586802,62,515.764831686256,236977.58968949513,335,3,2001.5978014268703
55427.41737006511,30,770.477166990503,186469.16309642972,171,2,2734.3207063551936
34435.266902099844,51,591.1358584166454,157014.80947611295,55,4,100.64059756385677
43995.905183083676,34,808.1929688149862,171161.11774993112,165,0,2339.936373615157
47802.88469502148,53,560.2194940162187,140904.8363285791,102,3,2016.1626296262614
50106.806308198495,18,488.58231082095836,162000.55177869892,100,3,925.4246493021351
43811.90563621261,36,582.920215096935,231294.41400110986,266,4,-210.81376027978786
66426.28612402012,32,725.0967603615014,210930.85548681763,344,1,2322.1226295015485
53089.86026493288,59,582.4556076664505,242988.88633005985,192,0,1468.7641549886775
41089.128694726016,61,698.6639392582333,213282.51566943817,330,3,1631.1656158650953
23842.48439900036,31,706.6595089534683,241581.50391248288,195,3,364.2551733000164
65638.07622162969,41,521.034279096593,257222.77539058478,47,2,1728.515677245142
59053.02672986515,30,623.4379613762761,183176.6795233533,17,0,1707.5481329172326
70872.96027188536,57,699.1328403781571,172254.78467843853,91,2,2248.360199098118
70268.24257299546,62,587.7006841605496,148088.89423587322,271,1,2534.324295565699
35964.0785708462,38,496.0146171195441,150422.46481723123,117,1,2707.729781073834
61735.980365783296,34,626.489989941896,125055.08503994296,264,2,1966.5981534044836
43438.6363750129,43,539.450169118336,156190.2355721068,290,2,2465.684392755981
47650.021839939815,19,826.9808296963439,214296.83952327215,33,0,453.00430519463634
31249.985027790764,30,668.1560441123793,193348.16458775802,218,4,-32.60168756813323
46021.367923135156,50,664.5687228855845,159632.6187773248,328,1,3981.802513246458
42693.96683173981,25,582.793456269966,206376.80221164424,151,1,2378.420348554615
60930.631381607425,59,899.7394010132675,259114.483680914,151,3,2017.1894840212108
45754.7316503566,59,502.14134689338766,227559.81544936268,279,0,2160.091780192089
38920.44418613401,26,637.6954141843657,232534.05644979878,30,0,2380.9002876788218
29941.805134275215,50,786.8769796291949,246597.85877756856,122,4,1520.8752277138517
74865.74161388061,32,599.4956590342729,287891.1275805411,30,0,2575.553753948973
72623.3954841524,54,644.106643004218,250414.9807088645,122,0,2217.4697862942458
48927.67431467368,49,572.3337165067418,210645.55236694854,349,0,1842.833280376487
49480.97176364395,23,638.2543685754289,250809.95763090442,354,0,1446.9478789015127
55630.42810532283,22,764.1224067591405,189910.3300214715,234,4,874.6602608148198
40923.41507068689,60,472.8482996230948,243658.3590157387,325,3,1966.1233212389225
23918.75120927616,24,613.8137507113743,199008.150323741,90,4,1208.8286499671951
39895.9223979439,48,678.7691314862417,216314.5973943977,146,3,2846.3225611215826
28155.528706257235,65,793.8927032442618,250608.09272405875,31,4,1846.7860880634862
43672.32651700939,56,544.5267254666069,194821.002263597,156,4,2055.670229145209
48767.35598442524,35,796.4702248398407,151590.08188573184,79,1,2382.6504050293606
26672.34476377471,20,587.5329399393819,117187.76616766013,164,3,2221.039340269392
36941.10310671269,28,673.1273166082086,219881.6368107284,86,3,3573.941819338478
44369.18970031288,58,662.9115267551974,208514.447927797,233,1,2519.373716904826
54559.02904915619,68,874.6874200257128,181428.27711939492,277,4,2032.1283643927486
36578.80098597263,34,915.8618480012933,196616.89574366738,337,0,2202.04253818873
25685.715069617858,25,648.6758944482305,127064.27005239602,209,4,3152.517654006123
30107.711881733143,62,603.1707509054471,223676.05792088053,165,3,1162.081486811326
42113.20434223952,36,620.9154211901279,180264.60070264174,260,3,1484.7131868946753
63600.78954133149,60,700.2997037653344,247677.7311247063,339,0,2194.536876587312
53674.99643841449,31,773.9414832227255,240259.06577941822,82,4,1262.8730581555355
48888.85718660046,52,590.9775165715572,178153.798285543,159,3,1485.8688176436344
73726.95613583832,69,802.7191688128682,241617.71252409468,46,4,2178.5559084416063
59674.74353492563,32,603.0594741232378,245924.75677851267,327,3,934.2484900199083
35897.1057763493,33,760.0625535805215,177482.11334119484,83,2,2377.1594154791387
34254.33833947356,62,745.8869951114556,222153.68928909124,158,4,1341.9650452111
10227.13915309497,19,530.9664956540851,167738.72635628862,201,0,1953.8818602548743
51437.772324707184,30,744.5752332535699,212286.2993964877,200,3,3290.847859070478
74438.73471035142,58,635.7518946179887,239930.22764737328,352,4,2484.701612346649
45148.204259599326,45,732.7967654770897,242083.14032956594,71,3,1603.2777907430623
62026.94312539815,26,494.722603055334,182539.66596702687,144,0,678.5705400998056
44361.06401231373,54,618.8404309763034,180380.18151276035,341,0,1363.0005946087085
34686.07903674008,43,648.5026805163286,222009.83065189642,163,3,2097.1571656546184
65771.6535087069,46,724.4012585565171,220488.3884714719,92,1,1034.6135025036497
36844.35095681202,46,428.23718158095346,223704.77906617237,227,1,2562.770071059437
35966.68947104987,35,780.3795189520273,206779.09793499488,160,2,2437.8778678639515
34463.69805716297,61,731.6655160337529,189193.95646458914,165,2,2758.2248444314328
61345.908568316154,47,704.462009937743,145155.31448292374,231,4,2855.7835715695846
49848.190233884794,52,723.7736874582779,278042.70266610355,89,4,1968.1605838370403
14099.778314887233,40,655.7509812489058,174037.68051060877,290,3,2597.285613724179
45947.72445563921,29,577.6242694898461,108552.1864861767,322,2,1569.34331701351
71971.64556939181,40,597.2811861438137,274389.1345283964,304,4,2158.5693048629723
71267.0211900348,18,600.9508058332224,158503.53814328896,112,3,2354.0413002305104
46582.62012798149,28,551.8503022020957,171621.52630721658,241,2,2519.109404014762
73893.30312797976,69,688.6623171936682,210229.01210700753,159,4,3495.697024449487
60950.60928517747,19,669.2378621348043,177023.50360473868,88,0,1005.1001748786208
83239.17503717315,49,693.3329578866068,145748.67680205184,170,3,3402.184942309062
63730.261315653435,58,497.12843241494187,241692.4665764105,122,1,895.4440589332348
49452.01337773259,41,629.5844054555355,267704.04353991064,188,0,1743.6698843633333
52366.00548659778,48,535.4462191077504,276355.7281553452,60,0,2440.560555459194
45754.3754992706,52,584.3794896416188,153380.30701949025,357,1,2546.391193223043
52991.807683322906,31,344.26546125608513,193467.99931105154,238,3,2635.921843884651
45817.20581887778,56,678.3043777431367,229936.69226860467,359,4,1746.1893501858947
47048.79977893419,42,496.27782242988155,262346.20462398237,141,2,2151.244492185992
31815.07522058551,19,687.0694269164281,263293.0490305458,162,3,3165.113779634952
69894.55867370775,41,561.4180699471902,226018.5159479222,92,3,1187.5702523590908
8231.447144907484,39,625.2280536109196,179966.2292482225,44,0,1458.5674015858804
30900.603860164287,61,624.7904280291017,130799.23813744503,125,4,2792.735943545933
57896.078068474606,18,550.9880223039984,144323.49398904073,60,2,1682.8066638423932
53562.15834740964,67,548.1462130613324,278467.95747034386,240,4,2218.8540635216023
64456.61101298528,42,558.7545886896424,144036.44678548822,341,4,2837.9067365632673
31736.692035406533,19,582.111419977284,182687.6692494797,128,4,1486.9529137574384
45454.18486356046,43,839.1744226802145,169895.08289654742,319,2,2493.1355010723705
44106.773987912784,60,598.6598090527625,147096.75086299228,236,2,1498.8739743936094
52556.203620422326,56,535.9986178037963,244951.66111312638,332,2,1943.8528542938793
79080.63844859414,44,723.9138705855624,232142.14679466133,43,4,1785.2948237839025
51201.4559033696,60,574.92387635316,282599.5798120087,89,3,1239.373394149686
67329.42208013055,45,702.68875534675,240926.1512816401,232,3,2513.4968894374915
62411.04187903275,48,934.7986630688218,155910.24847267615,209,2,1158.370870032782
62361.80909358308,50,619.2987993804263,128492.47004226485,128,2,2164.2294163964602
48824.11074981077,30,749.0698420365073,264444.85941900034,354,3,1977.318756745382
58284.80635902482,49,722.3520646281668,101491.62592476878,75,0,1307.3979546217502
42792.93271225694,44,693.7213372634661,224497.14469133934,159,2,3576.2693923839815
73184.30639208094,67,603.6349762072001,173835.27332764425,148,0,2052.0688103521998
46343.014481298116,37,724.3703672500118,143611.4123648093,148,3,1199.021566479199
33525.521684678664,51,574.1178351169821,199500.23877323463,56,4,1184.2154502618157
55205.49592961254,30,563.8143588788683,203228.3618823821,126,3,1775.56154573609
43951.68404115239,39,633.444602047997,176809.5602801107,357,1,2402.8562855953346
52019.440579466085,45,611.8282421897823,275457.13696473965,30,4,2403.600351499255
38594.9633801519,28,572.9927627674176,219430.26198398694,250,4,2516.5037112436075
21933.362993812258,27,624.3462136642087,271394.73216644634,250,2,3378.0882829441425
38923.596823538486,25,693.0180904309435,169259.9683388875,210,3,1968.427694087863
42756.23425820783,46,700.1444243789542,243703.98618313484,37,2,1258.5316303741893
43382.1730743571,37,612.8664299693739,250640.82969141126,335,3,2274.066202559709
70625.89065574875,25,702.5237771595345,107985.98784375394,332,1,1635.7152220717321
75482.88289670277,39,556.1311911737639,196431.9610403088,221,0,3359.5513472165358
44409.08366001223,45,638.5957791559994,204566.94966463506,264,2,1229.7728205078147
53841.66784243365,26,676.5009386652878,248259.92575154325,138,3,2756.309631559903
59206.29516046975,32,568.5936759883568,137195.02972382415,303,0,1967.9934724318452
63040.751036543625,23,848.8075101095283,211507.5287656404,113,3,3246.59199842376
33338.887921343005,40,724.965287542843,206920.58085306795,258,3,861.2726983698908
69465.77453614981,65,641.0897908501912,170230.98427905203,49,4,2013.3751556777327
45733.87867973089,64,516.6326091010947,181778.08297995647,278,0,3024.8096706677798
50868.844319518175,34,582.8500969799027,236186.2936724771,69,1,2436.573308093272
46867.01748780773,27,555.6050011725243,202309.39248700746,303,2,2518.546610475383
29187.019174776273,32,560.8815839342094,159394.88820487435,240,0,2083.439461871776
67320.29718587201,23,775.3011502764074,141457.1396655778,64,1,2058.9128694483197
62381.29490546479,60,677.8805077254266,134385.15647213097,79,3,1813.4041963010704
30126.23995585022,22,650.2932729256743,286311.55103954766,169,2,555.7577200685391
43973.298431187446,60,613.5066099315449,108650.02140390844,102,2,2628.2357486333094
67259.29251549198,39,756.1254616353045,219930.82773725377,70,1,2116.8664712737645
58115.92455603788,62,682.905748625239,198350.958897226,175,2,236.8868068416391
60943.23987125615,50,589.7861327579551,279132.398694598,27,4,2162.5572037670877
