income,age,credit_score,loan_amount,tenure_months,dependents,monthly_debt
34320.65305166574,49,606.7407306039265,329629.06161212974,23,1,4680.141353727625
36150.61766457052,26,442.0481576938405,386989.8940781151,205,3,3485.5376055835
38755.38801791587,56,663.0795314815368,180035.93370282045,243,3,1603.4312943853768
37949.749137596176,46,585.6675651673507,302190.41131382063,279,1,1084.5260034288015
29852.64806661674,19,852.7680240404202,363337.99894312053,306,2,1744.2534828135015
29865.294815580903,29,545.4559931493495,227823.31351016212,301,0,3659.057277992865
26062.61687977318,33,691.6853457073747,265260.72633258137,307,1,2492.8870333929094
53081.93939001819,26,794.4659482029853,260517.2287506229,312,2,2266.1610156522656
37244.78848214929,54,485.32525893856405,221489.95856067978,256,1,1248.1682871223354
29195.924393952762,65,733.103970272555,302374.04252956645,126,1,1079.1656964724673
31654.62919871131,27,534.0312013808261,340046.31117644766,57,4,2594.0700859301223
21797.940433857555,64,771.3485985875338,214957.32656091687,350,4,2949.0773209002805
28403.343325311176,67,500.79915467169087,335364.7485469499,25,1,4274.748895798851
53495.4629964794,52,689.9863037939726,278977.52529695194,122,0,2331.4106790891747
41177.08325748661,52,680.7086948365942,313022.4253013659,127,1,1668.9909012868695
31958.028706458856,23,566.9015099184926,237597.36091497517,182,4,2979.670805285889
48696.57438093645,66,596.2419263727791,324017.42032786633,171,2,1804.4894075874292
46457.682719460594,46,677.0929663513174,307917.8356689576,137,1,3819.7585671706756
22691.578426779113,38,599.0869575051402,342775.3720633193,314,2,358.1658413408832
38723.72512338814,29,770.6492405094854,304544.9518652832,152,1,3386.681117343447
31716.107665037485,55,667.816866064006,228759.43595022458,338,2,2211.954777261203
26846.869605671287,39,598.3442247285452,296132.8125264679,202,2,2512.105246127565
27108.413496971833,48,663.443462988533,300073.54391490226,57,2,1105.1553724622559
38477.017287344715,39,781.4321228703095,303066.8127468888,22,2,1861.6621482373023
56607.0392748087,31,515.7867170717989,316459.45835559187,76,3,2639.6836440210163
36217.66263861184,53,691.3394524007605,235683.49227043916,17,2,1463.3501304452234
50138.36854732763,66,809.3868315726999,291684.7966584371,64,2,1731.0969400883823
24650.278027652952,33,699.8029959656569,221627.3757678194,264,4,2156.806930586675
31950.901329637483,54,534.7439555199151,257052.79038612064,135,3,2559.6740872931864
39374.55963150507,18,669.3272080673663,212085.9608425552,19,0,2605.1827668928945
50316.09111830582,35,775.6613459453665,294246.6044513991,286,1,4136.905696865005
44718.41303095732,62,591.7775733223929,145775.9531391946,33,3,1700.4107245546613
45282.235857172454,40,731.3468325537154,370546.42727386643,123,3,1771.1270462159182
28293.312647333812,32,591.9828762371073,332198.9918077136,127,1,1851.9233543479727
43021.38744413289,43,471.60669481110324,214164.33242265432,33,2,3031.647343195989
50098.18800539544,54,513.3083515083933,218396.65988708418,101,2,1890.413376293962
30505.686846529927,40,647.1759954675099,139547.2831910308,224,1,2662.341927688237
31203.50799939666,25,520.2881158051819,295950.0243781535,84,4,1943.0799803565776
44798.22699142682,19,747.865279271492,275544.9471382362,240,4,1404.0017769141207
27199.73161357789,44,654.0248688016371,248146.34893906052,171,3,1445.109034595142
39614.80371671896,50,743.4040753508987,340401.3800551526,192,3,2775.3956525895865
26597.826626194503,68,929.2223004542237,205891.63973658372,205,3,2689.2108973389063
42343.3924156639,39,705.981150097252,281701.98855364247,276,1,1458.8503175935107
26819.568268774594,42,561.417083188906,315472.22458513913,217,0,4303.623618560828
45744.00080885128,43,492.1227639236754,238947.4215382122,122,1,2929.2827001168844
26545.09998522818,36,625.632480533512,221776.4306406311,56,0,1245.629093259991
31704.168056269853,21,529.5981947218821,180348.88781863035,149,4,2589.728792702174
9873.11900236312,59,731.6534155122092,252727.6199353562,167,2,2112.1627605634108
24386.985852384187,33,629.4697528404628,251832.71571191426,192,4,1518.9364748825508
42678.865734785686,24,509.26215641705767,163951.51885481583,58,3,2734.291708045083
51826.73749161322,52,655.2924103476447,92911.3772412765,218,4,1513.190983616735
50527.83773356744,52,671.6141443276089,209632.8560642422,147,4,3277.4210816274544
32044.275356381477,61,683.5219705272873,237177.21775047973,302,0,1506.2424639674787
35736.64093784388,19,516.4564291954877,269494.8586098225,104,0,-174.80581767153416
17905.895112706523,69,636.1368081438142,285190.00765339244,277,1,2177.3415893132874
45684.42613329262,25,547.3369490214711,127518.0565775899,205,4,2065.706585113469
49694.8315461193,30,540.1084272665964,386038.63246297505,221,1,3007.979869491625
31692.81747817238,51,766.5027814313119,202527.19551847538,131,1,1542.1992181721644
34930.774664958575,51,819.0310617018617,321011.04258086043,25,1,2416.892752316212
36891.44957506649,45,785.7415199445765,205884.50735025507,14,2,2438.804887913239
42065.66380377239,42,667.8109510880483,199310.90742997214,95,1,2698.636283904515
33200.70459538941,61,747.7184723363439,188754.69002693502,291,4,2950.770325829972
43977.18138525714,28,820.9646676077066,126330.1439016325,358,1,1154.9293628310315
26753.850337678898,37,589.6015898405437,223700.42768941482,45,0,2255.942891472414
51643.49370874303,25,619.1236460597437,196265.54137589392,235,2,2516.8001986254258
44164.049809729564,29,707.3916519860107,149052.73538197827,154,3,1515.2004781835697
22736.33531235571,55,611.2565609965856,185986.83905435572,52,0,2285.0848290112403
50897.17839098772,46,548.5383710522215,278343.3645870503,247,1,2230.2126185375814
39201.50624749008,19,610.0681703158082,208305.4538026624,313,4,4582.9705404909155
33475.567109934396,38,611.8992258497658,372493.7836767113,55,0,2187.0495249367846
35322.54084508186,69,626.8413222086768,358742.16442875814,46,4,2539.0854930468445
34468.89901013892,59,624.4266669870756,247213.5981318703,191,3,1888.4681689532592
35236.62960326325,36,625.6241890249015,244499.16309642853,121,4,1171.0102675161042
32418.652501064335,43,655.604188915144,201654.63504063175,115,0,3206.0343932102674
54147.18310788175,49,404.59075685904986,282163.62889938994,243,1,2987.2339721737817
35867.62444103729,64,606.8801514191016,184674.33447565543,21,3,1149.7296071247783
20404.28087132381,40,771.5079002785635,284567.33692886354,111,0,2720.8271055118184
42809.30932053415,25,640.3249347320109,240654.31058176662,165,3,2892.490128840924
26218.181232287367,68,609.9216406577835,179254.3173428935,145,0,1933.9585511586645
33956.12076725659,49,717.0086429038798,286787.4310512143,218,0,3485.7115387269423
48976.62088384437,61,594.483739299056,188212.31010875263,124,0,2717.156352338645
45239.769284999966,54,666.0653830848607,297804.75981222274,212,2,2211.09713795597
58264.47235162514,28,618.675140404783,285116.92778119183,76,3,1545.6191677907211
41905.503615879716,46,682.5911175045518,120514.26383195668,65,0,5307.972572518983
22478.01347758605,30,533.0644719894083,228818.4283629915,245,0,2766.83625196359
38034.45780485259,52,516.3652067678564,288705.3714845067,307,2,2914.990212376832
34641.15510519054,24,829.2998694447524,339410.85395950347,108,3,2351.3483526982086
41058.84962087112,31,427.14193199078267,205716.02570230322,171,1,4841.94043118266
35097.90992657813,29,690.5586196733332,246883.36279530267,102,3,1218.6262310600441
49715.06253479526,47,721.1356434173697,309577.2668454936,143,2,2421.046350893449
44816.60564287694,31,573.9951361530539,286233.86752797785,242,4,4483.163840675824
36929.28737780392,31,626.6608456380751,312125.0725160563,110,4,4736.458632029974
25476.948470086256,19,616.8627351657894,257559.15907345738,189,3,1726.2013042788938
37489.111880855875,54,700.3902222990196,329489.83040110144,31,2,2876.787794422728
47554.24248193843,32,589.4153575675625,368185.717427617,308,2,1475.4899766989959
29662.35416460361,32,487.82439478252286,303950.2216464558,226,3,3536.6774723527756
45240.93931642834,19,515.9172532724372,289968.66626840824,189,0,2139.5109803611203
39856.84526214007,39,612.8222634487596,321765.5277478342,271,3,2604.6108254515225
44858.89882980479,23,617.2218540843414,208598.15438772863,343,1,2716.259412546969
56471.118234901194,20,936.763790446435,225197.43391639483,203,1,2317.24520437325
33709.082657984545,53,625.9601485274204,268431.69173109747,228,4,3522.3091535379563
37317.37865154252,45,641.6664899389891,345240.49508540257,132,3,2808.1210442600973
51757.28831014516,38,569.2419561872697,397820.0108561326,236,1,2198.6650700198447
26952.26432076406,23,775.4145045244259,297455.0428650064,135,4,3655.0610494639127
21710.93687431997,55,577.8714172840689,262756.3743762297,256,2,1836.33674031895
44563.19381087987,69,696.7022124452064,229321.92155950138,264,0,2998.5180485470305
42192.08360630767,23,643.6075347032487,248632.5683184406,294,2,3189.9694887731816
30027.894079900074,32,599.7315938398517,305921.31649577216,269,0,2073.3762037492875
34461.178150195614,52,856.1186375336993,325338.9421865095,235,4,1721.056292506646
56319.30023310227,60,691.4805308197418,240376.952007823,212,2,1194.2472616476105
21133.552619042683,22,644.6422760994985,200657.78377863433,233,0,729.5377317192197
69258.78719526238,39,692.6229131021867,314709.07668744854,73,3,2781.744921209633
32596.684576196305,41,697.2481849765604,260927.3873948045,92,3,3499.4215441504775
50556.6307552028,39,601.7764277506309,274797.0011647099,336,3,3577.9033461791205
19606.653663802797,18,561.8912959172307,233420.60894561175,295,3,3525.351142374357
37282.551081825426,26,581.5984634068896,233564.00951014023,28,2,1310.1753910780478
27213.908627074554,25,694.1622191574019,159555.9892187958,73,1,3984.28313503454
42621.3418658601,21,665.6265032924255,216700.27205775277,72,3,2844.6821689981116
22674.067014140597,63,573.5619126656314,146732.18805190112,85,0,2022.6376251079942
31547.234735528753,61,685.4238849441308,366416.63655930076,23,4,1662.05563935663
42011.05756107521,39,875.4623766711672,252460.40156180345,41,2,3784.47291373222
47919.0471436159,29,601.918146500195,297942.47210517107,342,3,2155.4141744339677
29574.29338304571,36,650.5167316112597,287568.62610415986,214,0,2309.9687944343823
29486.447460199808,26,744.9629377932192,233178.17205125807,67,3,2685.658718702198
52614.60186639347,42,614.4186794307278,159701.70388957133,357,3,2861.4126464203478
42481.588476343386,24,717.6623769184628,336077.1715633219,307,2,1669.0413580124962
57263.896809767306,64,580.7662148257234,281948.69572248013,286,3,2406.5871977520455
25422.867351883386,54,695.0238289914248,257176.7147975667,15,4,2459.0868425300005
20697.807913735327,45,513.2587017985354,297202.0261597776,119,4,2422.5567679978644
38793.48565966014,50,643.4855231171797,171903.47306011288,322,3,2239.254915264478
43826.00842480289,37,793.1562892889016,320796.5141986124,151,3,807.2379435558883
33516.89223933517,22,649.9374645071194,286588.1337162713,175,1,2231.88671617154
35672.43329664919,25,584.5838402909154,304468.81506245886,242,2,2644.6720376824383
23722.205484855655,66,488.59565213384616,313684.2788832326,64,1,1873.2786451361885
34028.5038929009,52,602.3374261411695,151230.0936160046,266,4,2245.0256115760053
50873.52337917739,57,664.195115953707,330218.2468209494,46,1,3388.0745474678047
25613.149804873363,22,922.4473702038179,192521.41488132605,309,1,3610.8726566410305
33249.24472894733,40,679.7328488357412,209492.59582478405,18,4,4226.315897786135
29628.15255153121,68,764.816382757473,263799.1354122005,225,3,2508.090167833212
43788.959852147156,31,478.9986059580503,193853.55342816305,270,3,2788.6887171805997
40526.06056922984,65,660.8752498327339,277967.4216014081,265,1,1988.6753325708178
37956.08890039711,20,572.6751488030176,396255.618819145,27,4,4848.209856720976
29459.718425845218,29,700.9620374404734,215085.35628938518,129,1,2629.450388500978
26177.7033456029,29,665.732497997729,246569.10756760417,275,3,1409.1575182347508
45458.80725607011,63,664.2829995440185,225595.01184877136,262,3,2834.8186105494547
25696.03559663244,67,583.7622470913341,173050.25937453282,95,2,3095.743220147104
48708.72077087774,36,560.0846191211053,184539.89746865307,277,1,2261.677325103826
35339.60436755263,53,674.7506842443588,291281.67219594587,190,0,1562.4433419955292
51181.87024278539,33,787.5052077774969,280357.0604741352,335,0,921.8146879076908
36716.76030063399,41,634.5213540443804,202622.5816351361,286,3,2500.400284674605
41382.46332135561,38,680.7125537816084,187560.88521167208,332,2,2195.3904616371383
29148.611625125115,45,683.6588930369612,365381.7346735885,75,1,2602.6056940977637
30961.46517039231,51,658.1142174842997,289911.97104439384,17,4,2105.6791767851537
39180.811758611024,22,680.9698677073469,222777.4383297758,177,0,2910.879938254428
59604.226491954396,22,685.7030994017605,318986.42553110584,153,0,1730.1799775161273
50015.63908549899,43,528.2729054011527,127523.05665397046,253,1,1390.2052309951723
43620.5984983033,52,678.4362098849053,166608.71222130922,167,4,2430.771228724162
12709.368730196185,34,838.9204984255583,203495.0646129358,309,1,2031.1275428400334
33171.130800977895,65,720.6292832937952,322103.18785618024,322,1,3883.180586027563
35077.2385888668,53,823.0021770672975,297779.0360957726,174,3,2321.6421873698664
39028.26094176895,43,585.7114741335178,164473.23695136336,97,3,992.0556836628941
45491.350369116895,55,623.5838902270839,150722.3821163521,186,4,1630.7420647524646
56583.029151646886,53,774.2124446376079,312772.7624759942,160,1,1592.6546021782506
26705.950864214796,22,627.3713589487401,270080.95453966403,213,4,3408.6955650388268
41564.999672527476,29,729.889172549574,259104.64528698823,270,1,1875.185911197797
13285.798864735982,62,740.2540326230471,345984.97809687466,71,2,2521.391841455825
40694.06562189503,51,714.9475808791155,389463.7090640984,160,4,1417.5538361857982
34490.16728004169,40,628.5260660691905,254804.92107271528,319,4,744.3747927049573
41301.7606766923,42,555.0790943633504,301676.79525999934,85,3,360.5668624193263
56312.64033147748,33,682.5955009037561,302855.36435646424,64,0,1556.3492907789482
39704.370884386706,19,737.249814036121,132866.52159340944,142,1,2533.5595020847895
37215.12515901652,47,534.2889596024979,223893.21922085327,244,3,3750.9881200636682
30739.774412586765,54,655.7832698919315,192099.66797872158,199,2,1668.7235989500916
28359.001947552555,63,711.83421985444,352199.6146943945,159,2,1448.2727498777538
49721.046934616315,34,644.3001001064824,253515.3225779561,340,3,2741.633558486124
34869.76476854853,50,563.3679440094268,279675.68306611164,211,2,3765.3935431994814
48728.04088025024,36,661.3596941758311,241866.92536403873,79,3,2382.871285792129
40765.437425863594,69,595.0212652191943,256389.65477268165,267,0,3178.309703416325
46120.58338168156,22,736.6508524630008,169669.82939665826,165,3,1727.7162281010565
16136.432833237472,31,625.827269302723,268217.26817827375,153,4,3793.1779079808944
3287.419196502944,48,718.4905277945809,301029.8341912277,250,0,2317.5845570902343
35778.10746095766,35,666.4000206228375,304993.95216841454,241,4,741.2799447451881
15222.62572651088,51,759.636074103263,289218.36001114355,50,3,2579.04473631944
34632.4208718947,31,719.8459508313258,198489.99423055924,311,0,2636.7753552501
70184.61123217481,35,777.1449682265807,219064.92422588513,274,2,4157.8344327824025
41676.880443962764,50,539.0030106769979,126385.15982770523,259,3,1977.0981948147853
62147.62632351309,54,803.795445802036,317722.1150178646,216,1,3430.1065529303255
40607.926755534005,22,628.6117800469225,226794.9291013383,327,2,937.4199780314289
32450.08613657045,24,710.2589565175583,339504.46653940744,160,3,2126.535570228319
42017.136017436045,33,763.6287686165864,159880.67718073574,335,0,3144.9427106170783
34499.54089801462,31,555.9040459276214,274008.48717431154,297,2,3757.3091024170158
43069.89659783712,61,457.5624483558765,386634.4385565948,324,2,2366.7786078482122
39557.62269165508,47,752.2613998861899,203828.83933605443,35,2,2548.585757933839
33496.96109575356,50,752.2771508804219,226642.12755103927,166,3,2243.435690552379
39553.796856594185,47,598.0772625320295,364252.06388621725,57,3,2177.9196645027223
48054.24752303775,44,595.6787638463412,240248.35540150257,159,0,2186.0639694367287
52794.96579237493,61,631.2909824709025,361395.00169759616,193,4,813.7897342203979
24864.64105215607,55,620.723054999941,236204.2435850946,241,3,2041.8684535298707
55093.66445761309,60,578.6274073346389,177270.4246891814,90,4,3032.4645933749784
35929.05188382835,41,805.7852018183853,415435.346414236,177,1,3893.598795199919
30427.83598648796,32,522.9648302653117,179047.90836737645,100,0,-491.8154345097475
31090.513406401184,50,889.9453515998987,250008.0869299234,105,2,852.4240116413856
56567.5870982324,18,793.9400245440445,172319.00999858676,202,4,1288.8837345941913
27821.683403411116,20,683.8360330692187,236692.79335529718,188,3,2590.95341818054
38379.126900828654,36,630.3301056171608,184134.41072679797,272,0,3260.7064477626122
46860.11947756495,28,659.5433931888605,171437.88567545082,125,1,1674.0843397513347
36793.11511182118,66,740.2624738811973,325523.62956588424,35,1,1304.4762975088681
44455.15092756439,40,748.8973717655892,329775.29417496675,355,3,1737.9737417287824
41011.21938123533,49,667.5844529958792,363730.3598304176,187,1,3588.1077641592374
43765.95920466626,19,557.2656437633623,275989.51513920125,100,1,2726.6350655913025
57239.18640120063,68,726.6688307644686,316259.69991097,194,3,2048.898354905601
34791.9995910988,31,732.2455313701377,212483.69217190566,228,4,2419.0082510628035
41336.6554295812,20,717.5476649442918,280689.8244093116,23,3,3350.51208879884
31998.8968071017,56,805.4310892702873,221543.08264319462,59,2,2632.452405149142
29752.271300464265,48,677.409651640277,199818.3207167338,25,4,1572.0803105841721
70261.75403492825,57,707.8523118480226,269563.75257262244,205,2,3262.5847118713823
20308.245882966785,45,775.0535247436226,240989.40730060925,285,2,1921.1840144765758
36780.09845629071,67,811.7495768366854,307239.8122114303,87,0,3990.8928980202986
50468.674795452855,58,770.2809616917907,185116.20655482844,246,4,2818.14943971348
34738.19944117559,50,630.801937131593,285985.45807809854,249,3,2067.9574789405183
58648.91323365111,26,650.1977122104681,337115.7056705634,49,2,3351.2830451944815
34766.72704191113,32,746.9453842207989,217474.9009234195,304,1,3116.1482845600044
51542.033147454305,68,646.3262843115498,243544.10647908857,87,0,2122.064755044266
47125.99090955738,37,787.0362814806549,218351.28640335213,231,1,1850.902422455843
33407.14694827058,58,609.0299405103649,211190.00157320066,89,3,3255.523635750077
55092.544503113415,52,695.8174245201918,277387.1810812058,157,2,1356.3452995787286
46226.3103910215,58,725.1409892158546,229806.81887695022,219,3,1733.5445499887978
39902.044828508355,27,722.2876862383674,280837.85020179977,185,0,2735.452879583169
21376.332959094536,20,697.5418846444769,345165.2163155296,36,0,2521.2848999248517
37154.3570348789,61,658.0421528165573,263162.0036095945,182,4,2196.064355257833
43138.62622475869,43,643.2502233083234,262572.1827696867,89,4,1643.1822938321397
27160.832662117653,44,814.4876699083296,210590.60944656964,309,4,1125.3346048111928
49016.24013973019,26,429.35656874680944,335836.9270032712,57,0,1312.5284026853897
23851.830405182136,55,523.2571292530085,265311.53939216636,330,2,1730.2078715655227
45881.43789880268,24,612.0570708875381,245193.45343511412,272,4,1733.9559080428685
24461.778025965326,67,772.9497715276524,184138.24145679173,222,3,1847.8572313927073
34417.650351488104,29,652.4659569436778,167440.28885494065,34,2,1975.9763984189467
52912.895442487454,45,801.337542595988,360900.80906180525,88,0,1069.5949947070412
49259.60465067903,29,825.85147969271,269712.80821185035,186,2,2738.2203823017576
36651.57728032832,66,615.7758537002251,213321.19636177048,56,1,2402.0809054024744
33301.621159537026,54,517.7598407940778,260441.31969959906,338,3,3366.1977123549295
38144.01404517508,32,626.9663727136664,231391.59552582595,334,3,1987.3836867451569
40196.62061684388,60,628.8623152286507,273393.0664167402,23,0,2441.1629504997463
27525.75771986469,37,587.6709815107722,313926.4462885797,54,1,1347.3913308470887
26215.76806805171,58,543.776424029658,220107.52854395265,332,4,1645.532125592973
48057.24469287583,52,780.455630518072,275045.16506552463,13,3,2007.7097560640977
44441.55472326513,50,569.1555543248486,254289.22135962083,270,3,2890.682883988926
50000.762091056844,59,663.2494810276914,353561.8790582583,32,4,4839.070688531706
43694.32987616061,44,507.3530773303564,331964.82947174914,251,3,3626.3530864587246
40788.16514069536,42,613.1964937742748,258877.266568794,17,2,2777.3427027050684
33117.727531219985,34,587.6545688328007,311027.25051410974,120,4,2043.5025798163872
31127.199308971936,54,676.6133296915293,395985.32819111046,274,0,3469.935383073787
28470.553272474564,24,444.8840808921027,273472.59703071445,314,0,3144.0083372490876
38681.20269232317,21,660.2275887250622,400935.10114824807,208,3,1020.3435649322837
28356.958739565387,39,733.0357005879468,220385.40988134907,174,0,3864.199092792607
31528.061696855475,28,483.3450047744334,234343.95758939383,272,0,2961.1916164886247
42638.3885645063,31,741.1785713045318,276837.21358028834,314,4,1819.143968380712
43739.277826033016,62,743.9875675696418,370347.27431755204,32,1,1642.1634805020983
16413.409243484304,20,793.6673188800129,214945.90958420277,22,2,2636.996812070156
65296.637278458584,53,671.1156291709771,341199.47115676274,37,2,3428.093993605987
28438.245066067655,54,731.4820351245145,268767.74875262013,170,1,2440.3017652687404
15621.532169162198,21,696.9417495194981,334203.77778753085,158,0,2619.80549344803
12572.587101988895,58,683.8498410681627,211908.88785447436,330,0,545.5982592039128
55476.67217158942,69,814.3424378101014,218323.0764975749,141,0,2070.2566050484047
26655.22465749389,57,559.3997189443359,251719.70650418827,321,4,2885.775830378498
43063.62700946282,37,544.326470828319,342820.7798970825,53,0,2677.9574519536786
24335.342748239043,18,555.5384466203774,253616.24221622737,159,3,1882.159546864647
32833.01144541678,21,835.798432681019,324907.413068143,83,4,575.4044888424393
42727.73062519431,39,528.2633305115183,282388.66082096373,228,3,2419.875554526142
22819.12629373975,33,773.4863319515546,311928.69852101285,280,1,2253.0092300484926
17245.87476991217,24,483.9705473373997,335667.90382475604,118,1,1226.6045260718374
48663.32526958169,69,715.7069622691705,316223.3481514593,163,1,658.6708163996515
33318.195339598475,33,575.0410026600989,264662.70098327345,41,3,3548.614618956947
47199.22134643734,25,659.5241467661904,124893.32537349843,234,4,3432.3008542422517
24506.78841745946,43,854.3218255802221,237514.97832200205,291,0,3922.7207232637697
36610.366948930154,25,484.4905873350343,209163.75155636086,61,2,4049.827938497948
43057.3700435743,48,509.3217656195537,207912.8848517658,285,0,2734.6635130225172
36577.03121744625,30,594.8443433738241,280817.63542835927,185,3,2958.650244164886
36762.767980624005,48,651.5613230886509,161886.87057466825,194,1,1884.859938598125
40626.40121618433,67,817.8862616716204,119502.64177636056,80,3,2078.741258595623
16116.341767843813,47,565.5812112749597,209913.5223700456,25,0,1058.2123168010655
27301.9000082915,23,718.998715467381,218960.6860125768,154,1,2641.150519406235
37668.14372065898,66,655.052380233774,196492.86058673542,157,0,2260.348603248568
41294.50194531269,48,524.871532885134,354673.66490377916,288,2,1762.918037439342
37938.523044603084,47,665.6574980680018,288245.0791723286,359,2,2371.963550545345
19207.59916371273,35,573.5288731695937,216121.54223101877,130,2,2777.141134517554
31612.64039077625,61,613.1715390809461,330375.12971052114,145,0,2328.3142653995396
36551.456915877214,28,549.2858400153349,211120.86138514243,67,3,3094.6749258659747
26412.368501322413,26,636.1511456864129,193166.37905707167,241,1,1786.9421548848504
46150.31407546763,21,558.5618041941268,172820.0040219513,199,0,3670.70771331514
46796.39268810493,69,644.8397083264186,162719.30333899774,353,0,2566.284036054876
53603.22118999473,30,500.2491584063189,255902.25882089345,236,0,2712.2842248296965
31529.955637670693,68,786.0539497531902,300607.686245208,159,0,1799.7581725812458
27601.031530809003,27,649.925995540728,193622.49223066232,34,2,1571.927757820414
57343.58648591215,18,561.6440546626147,193604.71208109884,217,1,528.3804296817933
19242.6270917723,53,666.3610823358154,313556.36581665784,132,2,1903.2164207817311
26469.65606139671,60,668.7913585662324,220334.45170534268,215,4,2508.4415414834652
29714.761869745973,67,596.5404947188498,278147.27177092497,347,0,1856.8372583848893
23976.78496729913,67,625.3273667697359,340010.89980153786,39,1,3635.9353832303023
38244.27553896568,67,701.6128475022729,242388.3585739094,357,4,2597.6792968840814
53397.95112974328,38,633.5017380223976,278616.926677222,199,4,351.68135117576645
39369.02176888976,68,595.3200944872635,239885.514337575,182,0,3979.3040693712974
35911.54410676508,35,763.8177342621865,249798.62173838547,122,2,-675.0377397201104
40849.5481561795,59,510.4056345430506,204292.09754655408,262,2,1206.613164120792
41888.44871541299,27,912.7360026093738,336413.2668825367,216,0,2624.8845214842754
25062.28556810368,46,570.0179266704705,299293.61612976744,74,4,1035.1020281408732
69510.60123343318,41,599.5444093305811,226983.80587356834,148,1,2658.364964051693
22170.140925433305,38,636.9507703143554,290668.6091692742,214,0,1150.191958940168
33026.53547897538,48,610.8803530320876,321582.9474267192,302,4,5284.311387222215
51610.7877333177,48,646.0869404411661,252032.1530048814,112,0,3498.490207795961
34431.94792608972,53,775.1213887347592,259650.2411115463,170,2,2997.1081380154083
60467.64794392265,28,747.4904711295513,236782.9092564229,334,3,3308.678865433648
21329.61363505303,37,618.7393801531186,195629.7648133947,245,3,2757.197521332991
19693.546002148723,57,629.2532070314156,300011.56555766077,115,2,3080.009847676942
43615.5942883681,20,583.3428665137542,247088.50401621583,150,3,4318.59528382753
29205.236603413527,65,747.0773987632818,264728.4230823788,239,3,2654.471566763391
29088.252698705408,39,816.1336396501322,208399.68475382388,161,1,2513.8590901238595
29304.791249840902,65,689.2459620460493,303822.8293162956,172,1,1466.8645049277839
39742.93955973561,48,511.66928511833794,203579.83272049372,215,2,-695.6103098336916
31142.954551560106,58,747.6750477126064,362738.8303289328,65,2,2454.7383884467204
37448.25298187975,57,554.6782398642981,313972.79113257944,160,3,3949.2618335655534
32562.21365368791,66,728.7419485342667,212166.4229165339,245,2,2951.808797981588
45711.91293174474,33,673.027064090278,327973.4958322357,63,3,2205.3319552941202
43555.10187906031,22,712.3165550091028,324270.08823313395,319,1,1759.5222882177122
48344.36516141437,33,694.1598151729517,376830.5122706535,314,3,3055.194002941833
35965.86201239769,37,692.6797184267838,252641.8443061951,151,1,2384.2626762048235
56598.29724651883,61,681.8891854388905,228577.20945371283,187,4,-229.33914323275803
57334.92853000168,66,636.2470614214525,367953.53498137,16,1,2382.371957103632
14995.0656435403,66,780.8895570826301,413973.82498718746,220,3,3137.564980864457
46655.122937240194,56,615.4073585880625,203105.68388051458,68,2,2006.0298618936945
54712.22273506454,69,579.3925467856104,271913.6158855481,287,1,2058.727188330102
31948.61372672795,34,568.7179594294981,273850.3977374804,340,4,1886.734712199067
25802.835334706953,53,602.8836522645471,299535.4989001578,78,1,3166.0811763371003
11540.966253067756,61,600.9983305943924,269840.0639399183,223,3,3033.0204371757377
31300.961554225065,34,511.9577345751656,235243.9611592664,23,2,2662.388969886874
30860.16944019164,50,868.6493381540855,281108.76286614506,164,4,3303.4643130535096
26713.112051888143,65,928.1361936319953,239025.60628948215,91,3,2565.029256690273
42967.907724785386,60,642.6174938998452,116382.19302602587,341,3,2148.9917990699655
27194.49075138133,48,660.8239630357962,117988.32153172905,47,4,1464.769274018295
40935.51936278204,48,593.8574105424956,209150.56493365843,113,2,3945.531986833139
34814.77400865539,39,652.290968016365,266091.4610335391,327,2,2096.1998903952544
37012.20194472138,30,632.5692832711063,272398.9098659134,90,4,2317.3308383843287
40842.34922181828,42,583.8319486819794,237421.72898309038,298,3,1423.8395314353954
35135.43195704591,40,646.870738807352,153323.28116383415,230,0,2421.4378507079823
21839.19647806443,24,717.7632747480081,232740.0260166967,307,0,2405.646378892486
30024.723181909016,41,664.7438886378656,278350.6040834719,202,1,3176.5316539438577
41249.95064442654,33,562.6905896026824,166329.40372583168,139,4,2903.4352253573575
42425.45097014728,20,613.0114424246196,312640.94790173246,232,1,2343.5427327334555
32994.24468271647,40,620.4916589361145,311630.60077836993,108,2,1958.0302807439678
38794.85365076371,67,549.4676017596676,253886.38137762374,126,0,1992.8465453974688
24999.09573142032,62,756.2565273427967,291671.2163837971,266,3,2553.6666000508812
39501.25910068852,39,740.9817726668987,311066.1847619602,270,1,3573.194348980338
47349.03993714262,43,568.8379981428321,283705.1295379462,237,2,2786.268576100226
26473.09590953038,25,876.3891452588906,361310.56773968984,59,0,704.0229012449968
39468.31646958094,24,559.5632476461927,278207.4245373698,69,2,289.8879150943775
32757.07082033375,23,555.8174073114957,298491.1887565839,135,3,2191.9915527472012
26850.47954329846,61,462.6516963887138,233843.0867763773,29,0,3063.9698430307726
36353.27981886851,66,703.7924437593256,232156.02861167566,205,4,1556.4535257625696
28343.110610137366,20,701.3989490829127,272551.9600381477,83,0,1162.5708119202109
41092.04679583114,66,654.3745309076347,271085.5225134366,173,4,2918.9143415016074
38129.25375943612,18,696.0489776099187,381189.7945719817,217,2,3475.757084788843
39845.56000874492,19,731.9139569204614,277110.1084532416,264,3,3029.9058770148595
41909.436238792696,63,726.5966911436935,184191.01224812842,236,4,3154.175855163015
